STCOU,County Population,Black Population (%),White Population (%),Median Income,% Below Poverty,Blue,Red
18025,10713,0.002240269,0.974330253,36811,0.167180062,0.481871838,0.504426644
18027,31648,0.005434783,0.950360212,41675,0.136438322,0.318344984,0.670508218
18029,50047,0.005994365,0.974683797,55168,0.079844946,0.320610343,0.670027456
18031,25740,0.003185703,0.973310023,45042,0.117016317,0.37109077,0.614893211
18033,42223,0.003505199,0.969400564,44702,0.100419203,0.418391743,0.570295644
18035,117671,0.069226912,0.891230635,35935,0.156402172,0.569239717,0.419469346
18037,41889,0.002912459,0.951061138,54687,0.072668242,0.471209265,0.513116079
18039,197559,0.057233535,0.829078908,43531,0.1247931,0.439390971,0.551316857
18041,24277,0.013263583,0.969312518,35343,0.148082547,0.463855422,0.519657578
18043,74578,0.051932205,0.903859047,51812,0.110877202,0.445110436,0.546213427
18045,17240,0.00162413,0.974593968,43678,0.111658933,0.41754386,0.561133603
18047,23087,0.001602634,0.983367263,49117,0.102525231,0.320829406,0.661451461
18049,20836,0.007199079,0.950278364,39535,0.117200998,0.411059294,0.571507884
18051,33503,0.0178193,0.954720473,47446,0.113810704,0.427625041,0.559721762
18053,70061,0.069767774,0.882245472,38629,0.160645723,0.429407962,0.560249439
18055,33165,0.001477461,0.98139605,41394,0.131494045,0.418886199,0.564311395
18057,274569,0.034974815,0.884968806,76878,0.041020654,0.385111263,0.607458315
18059,70002,0.020742265,0.952029942,59652,0.053969887,0.346655767,0.642513065
18061,39364,0.004521898,0.974011787,48028,0.090387156,0.402852247,0.583218175
18063,145448,0.048704692,0.901469941,67011,0.047205874,0.377923178,0.611623432
18065,49462,0.021632769,0.957320772,39989,0.112975618,0.471832638,0.511093391
18067,82752,0.068638824,0.885585847,47108,0.131755124,0.462691591,0.524233637
18069,37124,0.00430988,0.971393169,44820,0.10467622,0.357851543,0.630267026
18071,42376,0.00665471,0.94496885,41861,0.102864829,0.42327616,0.559802003
18073,33478,0.006332517,0.957524344,53325,0.083846108,0.39176699,0.595650485
18075,21253,0.002823131,0.970168917,38453,0.142050534,0.450751654,0.529284426
18077,32428,0.016713951,0.952140126,42204,0.125539657,0.463676798,0.522831727
18079,28525,0.007572305,0.967957932,41588,0.119544259,0.448686544,0.528845342
18081,139654,0.011299354,0.939035044,57634,0.072701104,0.367522679,0.622177887
18083,38440,0.026248699,0.948881374,37805,0.154760666,0.460849976,0.525998539
18085,77358,0.007394193,0.933167869,47152,0.086907624,0.306497644,0.679896462
18087,37128,0.003151261,0.966224952,45578,0.101055807,0.385944579,0.600779686
18089,496005,0.258592151,0.643969315,47054,0.164282618,0.667287804,0.324501693
18091,111467,0.107664152,0.841388034,46022,0.11779271,0.602272001,0.381892197
18093,46134,0.004031734,0.973360212,39398,0.140005202,0.388906874,0.594475019
18095,131636,0.083282689,0.877054909,41774,0.138776626,0.525845832,0.4604639
18097,903393,0.266744374,0.627471101,41201,0.157003652,0.63787886,0.354049694
18099,47051,0.004675777,0.93515547,46767,0.093855603,0.425283019,0.56097035
18101,10334,0.00096768,0.983549448,42825,0.122992065,0.347950235,0.636753008
18103,36903,0.045335068,0.917974148,39392,0.125924722,0.394246439,0.588960533
18105,137974,0.032549611,0.877766826,36061,0.172633975,0.655698806,0.334066282
18107,38124,0.008577274,0.952392194,47134,0.109956982,0.393392215,0.592737978
18109,68894,0.002554649,0.976964612,55411,0.106845299,0.358543612,0.629238832
18111,14244,0.00393148,0.961808481,47764,0.093583263,0.434243176,0.546071133
18113,47536,0.003891787,0.924983171,43350,0.097904746,0.416165901,0.569871568
18115,6128,0.003590078,0.981070496,49541,0.083550914,0.396847156,0.587045922
18117,19840,0.008568548,0.970010081,36620,0.153528226,0.419243136,0.560969577
18119,21575,0.003012746,0.979327926,41422,0.136454229,0.436964504,0.540391677
18121,17339,0.022896361,0.961474133,41011,0.150527712,0.419873636,0.561315336
18123,19338,0.02435619,0.959613197,44652,0.106474299,0.605535925,0.377149588
18125,12845,0.003036201,0.981704944,40452,0.105021409,0.447909754,0.534339748
18127,164343,0.029779181,0.912694791,60718,0.083532612,0.530034093,0.458046972
18129,25910,0.008992667,0.972018526,55517,0.099845619,0.45634641,0.532769556
18131,13402,0.006566184,0.97186987,44483,0.128040591,0.413480885,0.568075117
18133,37963,0.039643864,0.933777626,47394,0.09930722,0.43247303,0.552096135
18135,26171,0.004470597,0.961293034,37021,0.130717206,0.447723908,0.535529238
18137,28818,0.002394337,0.976195433,44179,0.097612603,0.343534624,0.639481457
18139,17392,0.007589696,0.974298528,43716,0.105680773,0.423253375,0.559837462
18141,266931,0.127216397,0.786615268,43544,0.138275434,0.580374866,0.409750906
18143,24181,0.002357223,0.978743642,38812,0.158182044,0.481131013,0.500732229
18145,44436,0.010239445,0.954226303,50611,0.105657575,0.397575964,0.587970866
18147,20952,0.004581901,0.968642612,49006,0.088583429,0.494941558,0.491209115
18149,23363,0.00282498,0.970894149,40369,0.153233746,0.504753856,0.472533277
18151,34185,0.005236215,0.968202428,45879,0.086880211,0.444224516,0.542485508
18153,21475,0.044749709,0.937462165,39091,0.134621653,0.487815987,0.494534275
18155,10613,0.00301517,0.978140017,41837,0.147083765,0.45,0.532967033
18157,172780,0.040010418,0.840317166,41917,0.156760042,0.552063242,0.435764802
18159,15936,0.001819779,0.975840863,52423,0.08565512,0.415229334,0.568800307
18161,7516,0.004390633,0.975385844,43630,0.111495476,0.365591398,0.615591398
18163,179703,0.090966762,0.861877654,42404,0.15753215,0.507661996,0.483053467
18165,16212,0.001480385,0.982728843,40164,0.119664446,0.561037141,0.42186405
18167,107848,0.068958163,0.88278874,37876,0.17563608,0.57291905,0.414611266
18169,32888,0.004956215,0.965823401,42076,0.112411822,0.39333862,0.593900944
18171,8508,0.001292901,0.982957217,50841,0.086976963,0.438969485,0.541770885
18173,59689,0.013453065,0.949923772,58436,0.073363601,0.430106402,0.558625501
18175,28262,0.002264525,0.980610006,40419,0.135729955,0.403538257,0.576647501
18177,68917,0.049595891,0.901664321,38909,0.163007676,0.471220503,0.5096982
18179,27636,0.00347373,0.97344044,48000,0.085359676,0.33680104,0.650501033
18181,24643,0.002759404,0.938684413,46495,0.108347198,0.44942881,0.532274543
18183,33292,0.002973687,0.975579719,48451,0.072389763,0.385962602,0.600737424
19001,7682,0.001431919,0.98385837,47553,0.095157511,0.474710091,0.508265482
19003,4029,0.001985604,0.981136759,38191,0.110449243,0.506799637,0.474161378
19005,14330,0.007885555,0.959525471,44119,0.124075366,0.562305296,0.419852733
19007,12887,0.004888647,0.976643129,33663,0.177310468,0.480660301,0.499433565
19009,6119,0.001634254,0.985781991,45280,0.106226508,0.506111758,0.475552969
19011,26076,0.003911643,0.980556834,56592,0.080303728,0.514543997,0.470000729
19013,131090,0.088793958,0.856014952,42753,0.13816462,0.604812694,0.380662787
19015,26306,0.007830913,0.969702729,51678,0.096974074,0.52803101,0.451726366
19017,24276,0.007867853,0.97219476,54482,0.065043665,0.539154755,0.446006837
19019,20958,0.00319687,0.978385342,51052,0.098339536,0.584993231,0.400212725
19021,20260,0.026653504,0.806564659,43864,0.112882527,0.483966746,0.501543943
19023,14867,0.00174884,0.984462232,50400,0.089997982,0.469439018,0.5163271
19025,9670,0.002275078,0.985108583,44833,0.124715615,0.450625602,0.527622714
19027,20816,0.003987317,0.972809377,46086,0.089018063,0.51005291,0.473496873
19029,13956,0.002507882,0.977070794,40358,0.135568931,0.436751904,0.544885745
19031,18499,0.002810963,0.977890697,52600,0.07167955,0.540196586,0.443766167
19033,44151,0.013091436,0.950465448,44494,0.126724197,0.596653274,0.388311312
19035,12072,0.005467197,0.966451292,44474,0.080019881,0.453831658,0.529522613
19037,12439,0.003296085,0.974274459,43990,0.099927647,0.595657455,0.388247798
19039,9286,0.004199871,0.943140211,42384,0.106719793,0.498987627,0.476490439
19041,16667,0.004139917,0.964600708,44294,0.105957881,0.467150678,0.518328969
19043,18129,0.003364775,0.978046224,43387,0.102598047,0.577864294,0.406117909
19045,49116,0.026284714,0.939653066,47020,0.118026712,0.607475123,0.377153952
19047,17096,0.012166589,0.828731867,42916,0.115114647,0.516617995,0.465164789
19049,66135,0.013880699,0.92191729,71854,0.059197097,0.46408112,0.519376283
19051,8753,0.000799726,0.98411973,42741,0.134582429,0.440020953,0.531430068
19053,8457,0.017973277,0.954002601,32242,0.195222892,0.483682416,0.491962981
19055,17764,0.002702094,0.985532538,48574,0.090801621,0.522183534,0.461979108
19057,40325,0.050787353,0.910204588,41273,0.144922505,0.605715952,0.375279479
19059,16667,0.001739965,0.983140337,50069,0.077698446,0.466841627,0.521045725
19061,93653,0.026544798,0.940621229,46894,0.100883047,0.596522319,0.388862248
19063,10302,0.006309454,0.930984275,42979,0.116579305,0.512462612,0.473180459
19065,20880,0.009482759,0.969971264,41809,0.131992337,0.575716235,0.409764179
19067,16303,0.012451696,0.95810587,43288,0.116358952,0.595823551,0.376992463
19069,10680,0.003558052,0.936423221,46082,0.098689139,0.500097106,0.485725384
19071,7441,0.005241231,0.969224567,45897,0.106571697,0.474332649,0.510523614
19073,9336,0.002784919,0.975578406,44476,0.103041988,0.493547044,0.488967527
19075,12453,0.002248454,0.985224444,55901,0.062234,0.408551765,0.577683409
19077,10954,0.001460654,0.975625342,48626,0.091929889,0.448794666,0.525559925
19079,15673,0.0031902,0.938110126,46994,0.084923116,0.497215691,0.48422225
19081,11341,0.004937836,0.966140552,48040,0.084295917,0.47301855,0.508600337
19083,17534,0.012375955,0.958081442,44705,0.113265655,0.495767972,0.486965354
19085,14928,0.001674705,0.981913183,50368,0.107984995,0.468811816,0.515495187
19087,20145,0.022189129,0.921171507,43887,0.110945644,0.463646055,0.514072495
19089,9566,0.002613423,0.980556136,42421,0.107777545,0.62190738,0.364136181
19091,9815,0.004482934,0.959551707,46437,0.099541518,0.421627952,0.565098575
19093,7089,0.002398082,0.981379602,44892,0.096910707,0.409923879,0.574006202
19095,16355,0.003485173,0.978416386,52079,0.075145216,0.491576977,0.489939167
19097,19848,0.003073358,0.974355099,44567,0.124395405,0.612835191,0.368886211
19099,36842,0.012757179,0.96734705,48439,0.099180283,0.527752034,0.452785501
19101,16843,0.012705575,0.876269073,41523,0.126699519,0.587349398,0.385078777
19103,130882,0.048173164,0.856366804,48955,0.143732522,0.699105345,0.284042801
19105,20638,0.019769357,0.964289175,48254,0.104806667,0.544164668,0.440147882
19107,10511,0.004756921,0.983636191,42969,0.126914661,0.469600895,0.505781425
19109,15543,0.002830856,0.979411954,47812,0.108280255,0.508241758,0.475714286
19111,35862,0.03117506,0.935168145,40921,0.137081033,0.569994196,0.409866512
19113,211226,0.039512181,0.908429833,53700,0.089382936,0.600137604,0.384814191
19115,11387,0.005269167,0.902081321,45367,0.113287082,0.512700671,0.470229628
19117,8898,0.001910542,0.98550236,38122,0.154304338,0.453306524,0.520554066
19119,11581,0.000863483,0.979190053,48467,0.075554788,0.269292605,0.718810289
19121,15679,0.002933861,0.980674788,55607,0.07857644,0.440160358,0.539912746
19123,22381,0.011348912,0.95741924,45021,0.125508244,0.408267789,0.573532102
19125,33309,0.006754931,0.966795761,52221,0.077516587,0.435709253,0.543447628
19127,40648,0.016704389,0.887399134,45190,0.120473332,0.537051921,0.443551412
19129,15059,0.003785112,0.972109702,54646,0.093366093,0.40862282,0.574351229
19131,10776,0.001948775,0.985616184,46684,0.091128434,0.551335414,0.428199792
19133,9243,0.003570269,0.970680515,41072,0.129827978,0.478424015,0.502605795
19135,7970,0.002760351,0.974153074,41103,0.12446675,0.464119773,0.516262261
19137,10740,0.002327747,0.973929236,39430,0.140409683,0.439780677,0.545849877
19139,42745,0.014177097,0.890419932,48671,0.116972745,0.571129707,0.414696653
19141,14398,0.004653424,0.960480622,43292,0.082997639,0.318832674,0.667393972
19143,6462,0.002785515,0.951562984,42469,0.085886722,0.331415788,0.647810802
19145,15932,0.022093899,0.943949284,40692,0.130931459,0.394075282,0.591248811
19147,9421,0.004670417,0.977709373,43752,0.108481053,0.504991681,0.477121464
19149,24986,0.003041703,0.963979829,58440,0.069598975,0.369876149,0.620455453
19151,7310,0.003556772,0.974829001,45593,0.10875513,0.448654038,0.532901296
19153,430640,0.060033903,0.847331878,54948,0.095636727,0.564267358,0.418210056
19155,93158,0.01360055,0.929152622,45769,0.108718521,0.482846612,0.501772044
19157,18914,0.011631596,0.949402559,47337,0.097229565,0.55008472,0.432572511
19159,5131,0.003313194,0.97524849,35035,0.16176184,0.459650428,0.521011528
19161,10350,0.002995169,0.97826087,44135,0.10763285,0.446467445,0.535325549
19163,165224,0.070982424,0.861055295,50707,0.115540115,0.566428952,0.420998402
19165,12167,0.002630065,0.978795102,45177,0.091312567,0.443532146,0.540356313
19167,33704,0.003827439,0.932856634,50978,0.065363162,0.181818182,0.809480948
19169,89542,0.024524804,0.886109312,48165,0.151035268,0.569931947,0.40778429
19171,17767,0.003377047,0.865255811,45564,0.103562785,0.553434252,0.431540895
19173,6317,0.002216242,0.960582555,39727,0.14073136,0.445142102,0.531064111
19175,12534,0.007100686,0.968884634,41167,0.131881283,0.507270883,0.470240108
19177,7570,0.001981506,0.982694848,37544,0.143064729,0.428017719,0.549833887
19179,35625,0.013529825,0.920757895,39941,0.147508772,0.553324969,0.418005019
19181,46225,0.004672796,0.971054624,60253,0.063601947,0.494154044,0.487926393
19183,21704,0.006726871,0.958164394,49760,0.08860118,0.486405118,0.49364945
19185,6403,0.002811182,0.980009371,35092,0.156489146,0.45521637,0.524991614
19187,38013,0.038460527,0.923236787,40501,0.128613895,0.534436301,0.44928864
19189,10866,0.007822566,0.960887171,44608,0.098196208,0.534757601,0.448644207
19191,21056,0.006316489,0.966327888,48562,0.093844985,0.605193194,0.378677774
19193,102172,0.024037897,0.835718201,43820,0.138462592,0.490527725,0.495793819
19195,7598,0.003553567,0.978546986,49371,0.090681758,0.602723644,0.378492604
19197,13229,0.004308716,0.948295412,47130,0.097588631,0.485066458,0.500078186
20001,13371,0.018622392,0.933213671,38169,0.147782514,0.373868488,0.606660974
20003,8102,0.004937053,0.968032585,41040,0.132683288,0.324048538,0.651406509
20005,16924,0.050401796,0.909654928,43685,0.124911368,0.450702267,0.527186761
20007,4861,0.004525818,0.96132483,42319,0.109031064,0.242891958,0.744516653
20009,27674,0.014417865,0.887728554,42558,0.141757606,0.273763227,0.705616352
20011,15173,0.028142095,0.930270876,36113,0.149410136,0.353045274,0.625276508
20013,9984,0.012319712,0.850761218,38599,0.153645833,0.300959781,0.682129799
20015,65880,0.016636308,0.934669095,54165,0.081208257,0.328597568,0.651347182
20017,2790,0.01218638,0.953763441,38229,0.117921147,0.276734104,0.705202312
20019,3669,0.004360861,0.907876806,34874,0.142000545,0.216522678,0.765658747
20021,21603,0.005462204,0.903254178,35201,0.158959404,0.371857217,0.609001552
20023,2726,0.000733676,0.977256053,35478,0.1027146,0.215620828,0.76635514
20025,2215,0.000451467,0.924153499,40253,0.114672686,0.211389129,0.773943054
20027,8535,0.003983597,0.97258348,44454,0.112712361,0.248889985,0.739516527
20029,9533,0.005349837,0.963914822,36200,0.126298122,0.277016401,0.701190744
20031,8601,0.005464481,0.964771538,47358,0.096732938,0.264886578,0.721644612
20033,1891,0.003172924,0.965097832,36771,0.103120042,0.199178645,0.785420945
20035,36311,0.027650023,0.862465919,38100,0.14172014,0.363530862,0.615942555
20037,39134,0.020059283,0.911866919,34753,0.17363418,0.494992224,0.48118196
20039,2961,0.005741304,0.973657548,36964,0.117190138,0.221576227,0.768087855
20041,19754,0.007745267,0.95069353,44307,0.089146502,0.27945079,0.701626861
20043,7945,0.030585274,0.930899937,41404,0.114789176,0.31285073,0.665544332
20045,110826,0.039313879,0.845171711,44309,0.169770631,0.64418143,0.335761639
20047,3037,0.006914718,0.908133026,40617,0.116562397,0.245394252,0.733235077
20049,2882,0,0.951422623,31233,0.164122137,0.253138075,0.726638773
20051,28452,0.008505553,0.937789962,41631,0.104948686,0.322165984,0.659355668
20053,6497,0.046021241,0.922117901,42616,0.087424965,0.289652825,0.687882914
20055,36776,0.022868175,0.769632369,44364,0.152327605,0.316302878,0.668920224
20057,33848,0.021242023,0.753190735,46554,0.129047506,0.33743231,0.646435018
20059,25992,0.012657741,0.937288396,46584,0.097568483,0.377630122,0.603032626
20061,34362,0.183895,0.661719341,44033,0.093184332,0.431307141,0.554978997
20063,2695,0.00296846,0.981818182,40025,0.091651206,0.184062059,0.80112835
20065,2597,0.038120909,0.918367347,41982,0.11012707,0.228390724,0.74490513
20067,7829,0.006003321,0.813386128,52963,0.091582578,0.238632093,0.749718151
20069,6006,0.004329004,0.934065934,47710,0.081085581,0.205757433,0.775365739
20071,1247,0.004811548,0.91659984,47657,0.101042502,0.202684564,0.793288591
20073,6689,0.003438481,0.955897743,36061,0.155030647,0.272926722,0.710399298
20075,2690,0.002973978,0.79330855,42589,0.116728625,0.212591241,0.770072993
20077,6034,0.003646006,0.946470003,38022,0.125952933,0.26323319,0.714949928
20079,34684,0.0162611,0.913764272,48312,0.090099181,0.404662781,0.576827003
20081,4256,0.002819549,0.85549812,51145,0.090695489,0.177070064,0.813375796
20083,1916,0.010438413,0.942588727,42816,0.095511482,0.192518248,0.789233577
20085,13462,0.005422671,0.872307235,48900,0.096270985,0.369102831,0.609467456
20087,19126,0.005437624,0.963034613,53799,0.077642999,0.39575419,0.583240223
20089,3077,0.001624959,0.973025674,37336,0.126421839,0.19760101,0.777146465
20091,544179,0.043434238,0.860106693,72006,0.044571731,0.448400322,0.538496006
20093,3977,0.005783254,0.873019864,48525,0.114910737,0.208502024,0.782051282
20095,7858,0.001781624,0.968567065,45307,0.099007381,0.262827511,0.710425764
20097,2553,0.006658833,0.956130043,40529,0.121034078,0.176211454,0.803524229
20099,21607,0.046651548,0.880455408,37653,0.153931596,0.425091352,0.553759274
20101,1750,0.004571429,0.952,42632,0.083428571,0.187925998,0.792599805
20103,76227,0.094074278,0.838010154,57691,0.073674682,0.433297375,0.548886928
20105,3241,0.002776921,0.97439062,36864,0.1042888,0.218789407,0.759142497
20107,9656,0.00445319,0.963856669,41597,0.116093621,0.308641975,0.668399394
20109,2756,0.007619739,0.960449927,41120,0.088896952,0.15625,0.824305556
20111,33690,0.024309884,0.835262689,37321,0.153576729,0.458833553,0.518782434
20113,29180,0.010075394,0.951439342,49841,0.080397533,0.315105334,0.667637831
20115,12660,0.00821485,0.960031596,42039,0.092733017,0.29724377,0.6864169
20117,10117,0.002668775,0.973509934,43052,0.102500741,0.354249404,0.626886418
20119,4575,0.006775956,0.927213115,47697,0.087650273,0.184878301,0.797514241
20121,32787,0.012992955,0.952359167,57705,0.069295757,0.37341484,0.610132015
20123,6373,0.002039856,0.979758356,41771,0.098383807,0.218857321,0.761785826
20125,35471,0.058047419,0.833385019,35966,0.116884215,0.311929244,0.669375135
20127,5923,0.004220834,0.960155327,41524,0.104507851,0.319253784,0.659978881
20129,3233,0.004330343,0.878750387,49689,0.089699969,0.163338088,0.822396576
20131,10178,0.005600314,0.972882688,44280,0.088327766,0.267214032,0.71225975
20133,16512,0.011930717,0.941254845,37965,0.136991279,0.356368187,0.621941046
20135,3107,0.00579337,0.955584165,45651,0.085613132,0.189508197,0.79147541
20137,5671,0.029095398,0.944806912,38590,0.099100688,0.205797101,0.777639752
20139,16295,0.002945689,0.96937711,48656,0.111445229,0.335896076,0.638918346
20141,3858,0.002073613,0.975894246,34601,0.118195956,0.20880829,0.772020725
20143,6091,0.008044656,0.966836316,46743,0.083730094,0.228127025,0.752754375
20145,6973,0.046608346,0.906639897,41015,0.100530618,0.306356374,0.675929142
20147,5642,0.004076569,0.969868841,40247,0.104750089,0.196850394,0.78927634
20149,21604,0.010507313,0.935567488,54949,0.071514534,0.264206567,0.704381417
20151,9656,0.011806131,0.940658658,44479,0.102941176,0.308830549,0.673508353
20153,2519,0.003175863,0.972211195,37483,0.123461691,0.176242737,0.805035507
20155,64511,0.029917378,0.906341554,41536,0.116119732,0.374019312,0.607724804
20157,4980,0.00502008,0.979718876,36356,0.110843373,0.239610633,0.740546612
20159,10083,0.012694635,0.913716156,43617,0.114945949,0.289231534,0.691370306
20161,71115,0.063699641,0.83249666,40612,0.171440624,0.456363874,0.526633909
20163,5181,0.00463231,0.974522293,41699,0.109631345,0.180834621,0.799072643
20165,3307,0.002419111,0.971575446,39763,0.103719383,0.282987086,0.687815834
20167,6970,0.007747489,0.962984218,36730,0.117934003,0.223504403,0.761919223
20169,55606,0.032622379,0.875714851,43827,0.107794123,0.359224153,0.621599087
20171,4936,0.003849271,0.900931929,45882,0.070097245,0.147315282,0.836622304
20173,498365,0.092636923,0.763460516,48071,0.117588514,0.427207588,0.554388714
20175,22952,0.033722551,0.704557337,44868,0.131883932,0.279797601,0.710457271
20177,177934,0.085874538,0.811604303,46194,0.116818596,0.489860651,0.492723666
20179,2556,0.001173709,0.968309859,44323,0.107981221,0.184593023,0.805232558
20181,6010,0.006489185,0.931114809,38536,0.137271215,0.25443787,0.724482249
20183,3853,0.00259538,0.968855437,37860,0.117051648,0.202359347,0.779945554
20185,4437,0.002929908,0.926301555,38922,0.117421681,0.261330762,0.720829315
20187,2235,0.005816555,0.836689038,49090,0.106040268,0.22732769,0.759371221
20189,5724,0.002795248,0.870894479,51913,0.079140461,0.133051246,0.853314528
20191,24132,0.009530913,0.940866899,47091,0.109978452,0.324368772,0.651736481
20193,7900,0.006202532,0.950506329,44836,0.089240506,0.214266267,0.772393139
20195,3001,0.004331889,0.972675775,40457,0.098300566,0.251346499,0.733093956
20197,7053,0.004111726,0.965263009,55341,0.078973486,0.294234592,0.680204487
20199,1485,0.001346801,0.939393939,41741,0.121212121,0.119402985,0.858208955
20201,5799,0.004311088,0.971201931,37302,0.090705294,0.22114094,0.754362416
20203,2234,0.008504924,0.882721576,42344,0.112802149,0.159960746,0.824337586
20205,9409,0.003294718,0.955999575,36419,0.128175151,0.283911672,0.691579714
20207,3309,0.003626473,0.955273497,25245,0.158658205,0.320200125,0.659787367
20209,157505,0.252322149,0.546369957,37341,0.185314752,0.697318477,0.288722909
21001,18656,0.026961835,0.948542024,29200,0.213068182,0.228555769,0.755275418
21003,19956,0.00821808,0.970234516,36563,0.181248747,0.273883627,0.71150203
21005,21421,0.020213809,0.955044116,51486,0.096260679,0.328089462,0.652482942
21007,8249,0.028851982,0.946538974,39995,0.150078797,0.351477833,0.624876847
21009,42173,0.038650321,0.924691153,35993,0.172503735,0.323298429,0.66236316
21011,11591,0.013113623,0.964110085,30574,0.26693124,0.48646269,0.491745543
21013,28691,0.022446063,0.955526123,24501,0.309156181,0.289852053,0.696082517
21015,118811,0.025182853,0.917844307,67994,0.058673018,0.320866568,0.665918267
21017,19985,0.059944959,0.880860645,37966,0.139954966,0.406362545,0.578631453
21019,49542,0.028279036,0.946691696,37496,0.169431997,0.429898403,0.552975327
21021,28432,0.074599043,0.882315701,39687,0.146454699,0.377443609,0.609497428
21023,8488,0.003416588,0.977851084,39141,0.137134779,0.365,0.607647059
21025,13878,0.003098429,0.982634385,23863,0.348753423,0.438369781,0.531013917
21027,20059,0.02038985,0.957475447,37074,0.177526297,0.36489499,0.619617506
21029,74319,0.006512467,0.968379553,48344,0.094080921,0.331217861,0.654234199
21031,12690,0.003782506,0.969503546,33499,0.196847912,0.292403159,0.69499812
21033,12984,0.051447936,0.927603204,35252,0.163508934,0.356831747,0.623648976
21035,37191,0.03742841,0.919792423,34947,0.161920895,0.400194742,0.583641675
21037,90336,0.025349805,0.943311637,50033,0.107919323,0.387661919,0.596704551
21039,5104,0.007641066,0.971982759,35853,0.154388715,0.33588078,0.64921666
21041,10811,0.015077236,0.920821386,43862,0.140227546,0.447457627,0.529856584
21043,27720,0.00530303,0.977669553,33888,0.200793651,0.439824722,0.535208397
21045,15955,0.005327484,0.971795675,27247,0.26280163,0.204633205,0.785462481
21047,73955,0.21238591,0.715245758,35785,0.204786695,0.389781406,0.60130805
21049,35613,0.047960015,0.921938618,44908,0.156291242,0.36786537,0.618377272
21051,21730,0.042107685,0.941739531,22255,0.383248965,0.210755024,0.775393808
21053,10272,0.003796729,0.967484424,25776,0.24376947,0.18240652,0.806807287
21055,9315,0.008158884,0.977455717,35330,0.175952764,0.319083969,0.66259542
21057,6856,0.02596266,0.953908985,26913,0.231621937,0.249195567,0.735073293
21059,96656,0.047860454,0.91183165,43031,0.129935027,0.442004401,0.543095544
21061,12161,0.013896883,0.96941041,33550,0.204012828,0.313472486,0.675901328
21063,7852,0.034131431,0.955934794,27486,0.273051452,0.610337972,0.358648111
21065,14672,0.001976554,0.985346238,27765,0.242843511,0.292623259,0.693451261
21067,295803,0.14527236,0.757257364,46386,0.140336643,0.517375909,0.469133868
21069,14348,0.012754391,0.970170059,32258,0.188458322,0.390775034,0.588477366
21071,39451,0.007452283,0.98177486,29725,0.292945679,0.480873619,0.494348298
21073,49285,0.104047885,0.844354266,45619,0.125717764,0.488622207,0.494601777
21075,6813,0.236166153,0.734478203,27524,0.291061207,0.438230088,0.54159292
21077,8589,0.013156363,0.946792409,40603,0.156712074,0.400250548,0.57626057
21079,16912,0.020458846,0.953051088,40210,0.166272469,0.279056865,0.709847434
21081,24662,0.007217582,0.966750466,42814,0.145973563,0.355454026,0.629354654
21083,37121,0.04329086,0.904285984,34550,0.2028232,0.360500987,0.620434353
21085,25746,0.01025402,0.973044356,31936,0.186203682,0.318489347,0.666969605
21087,11258,0.019896962,0.957097175,31189,0.21042814,0.237054538,0.745225438
21089,36910,0.006962883,0.973394744,39382,0.169710106,0.419077157,0.56009874
21091,8565,0.008756567,0.97267951,48464,0.132049037,0.515202703,0.465250965
21093,105543,0.116303308,0.805084184,45358,0.110589996,0.391347837,0.597549387
21095,29278,0.021961883,0.961267846,26356,0.351765831,0.260843252,0.722715352
21097,18846,0.020428738,0.957073119,42415,0.148678765,0.384189723,0.595520422
21099,18199,0.048629046,0.92895214,29989,0.217704269,0.335875623,0.644910531
21101,46250,0.077621622,0.891178378,42438,0.143286486,0.505940993,0.479458262
21103,15416,0.027179554,0.937467566,42733,0.165996367,0.393843041,0.589825119
21105,4902,0.092207262,0.88372093,37045,0.1750306,0.360888889,0.624888889
21107,46920,0.065771526,0.901300085,36518,0.179475703,0.367150757,0.61584578
21109,13494,0.001185712,0.989180376,25634,0.271305766,0.142228178,0.843606432
21111,741096,0.20813228,0.726915271,44516,0.137798612,0.555057926,0.435029669
21113,48586,0.030852509,0.929218293,46940,0.111740007,0.308483799,0.678258719
21115,23356,0.002397671,0.983730091,32063,0.264428841,0.282611248,0.69836797
21117,159720,0.04607438,0.910305535,50957,0.107387929,0.388190108,0.59685695
21119,16346,0.007218891,0.982931604,29375,0.312859415,0.448797251,0.527491409
21121,31883,0.010852178,0.971269956,22493,0.33604115,0.269909562,0.715602775
21123,14193,0.031283027,0.939124921,40679,0.163954062,0.309647135,0.672224021
21125,58849,0.007085932,0.970483781,36664,0.194327856,0.205244444,0.784888889
21127,15860,0.002080706,0.984930643,30855,0.2796343,0.360417773,0.620109754
21129,7887,0.023456321,0.964498542,23791,0.28743502,0.271186441,0.713306888
21131,11310,0.001945181,0.98841733,26767,0.30495137,0.174209688,0.812826927
21133,24519,0.003466699,0.987601452,29835,0.283616787,0.318518519,0.651730419
21135,13870,0.002667628,0.98853641,28349,0.258183129,0.315174285,0.670632436
21137,24742,0.022835664,0.952024897,31306,0.209683938,0.30073216,0.685498853
21139,9519,0.002206114,0.978884337,40921,0.134888118,0.353146092,0.629218376
21141,26835,0.065846842,0.901322899,37329,0.177119434,0.349921954,0.635846111
21143,8314,0.05304306,0.929636757,39417,0.131825836,0.409079118,0.575875486
21145,65565,0.110180737,0.850484252,40976,0.16254099,0.366944137,0.619204006
21147,18306,0.05511854,0.913580247,23163,0.331202884,0.232661365,0.754207509
